순번,자치구,X좌표,Y좌표,주소
28296,송파구,209851.126773786,545510.804136567,송파구 송파동 1-9도
28297,송파구,209857.516237473,545487.7982639,송파구 송파동 1-10도
28298,송파구,209795.288045815,545382.847853764,송파구 송파동 1-10도
28299,송파구,209776.046844788,545383.122968579,송파구 송파동 1-10도
28300,송파구,207758.131362675,544997.49119466,송파구 잠실동 347도
28301,송파구,207632.204562989,545044.868573073,송파구 잠실동 269도
28302,송파구,207518.164760914,545068.867442989,송파구 잠실동 346도
28303,송파구,207492.942075256,545094.376151807,송파구 잠실동 269도
28304,송파구,207341.351792962,545148.256509084,송파구 잠실동 268도
28305,송파구,211013.99962658,541182.97270118,송파구 장지동 700-13답
28306,송파구,207846.043027782,545777.163635184,송파구 잠실동 22-0 대
28307,송파구,210671.236954633,543920.566957548,송파구 가락동 78-3도
28308,송파구,207845.036748479,545800.641101625,송파구 잠실동 22-2 학
28309,송파구,207591.535326982,545796.853825253,송파구 잠실동 
28310,송파구,207303.601683683,545812.223649624,송파구 잠실동 19 대
28311,송파구,210351.909016629,544088.564812143,송파구 가락동 93대
28312,송파구,212055.455449982,545180.449097783,송파구 오금동 445-1답
28313,송파구,210857.251681465,546098.005519662,송파구 방이동 88-2 대
28314,양천구,189520.110445265,549277.391620133,양천구 목동 121-1도
28315,양천구,188512.974398178,547416.570059485,양천구 목동 924-5대
28316,양천구,188505.4656729,547377.39148295,양천구 목동 924-5대
28317,양천구,188649.970778729,547356.667207387,양천구 목동 924-2도
28318,양천구,188658.512108957,547397.330487807,양천구 목동 924-2도
28319,양천구,188596.452939285,547465.569622253,양천구 목동 924-3대
28320,양천구,188613.214213923,547445.034490071,양천구 목동 924-4대
28321,양천구,188574.590281129,547453.938873698,양천구 목동 924-6도
28322,양천구,188003.729450431,547859.918750958,양천구 목동 790-10대
28323,양천구,185721.453453475,546706.995351069,양천구 신월동 434-6대
28324,양천구,185987.358849472,546125.6447206,양천구 신월동 551-8대
28325,양천구,185990.915272091,546133.933853228,양천구 신월동 628도
28326,양천구,185983.193749918,546137.124993323,양천구 신월동 628도
28327,양천구,186004.240077989,546095.723966314,양천구 신월동 552-13대
28328,양천구,188482.658691585,548284.076961474,양천구 목동 758-3학
28329,양천구,185413.194320298,546927.673315024,양천구 신월동 960-1도
28330,양천구,185417.427562965,546918.608572431,양천구 신월동 970도
28331,양천구,185449.272995703,546945.044556232,양천구 신월동 969도
28332,양천구,185453.81800142,546935.913423929,양천구 신월동 970도
28333,양천구,185480.867000917,546954.702350936,양천구 신월동 410-11대
28334,양천구,185485.354297731,546962.574656414,양천구 신월동 968도
28335,양천구,185489.821675867,546952.946924105,양천구 신월동 970도
28336,양천구,185522.098615669,546980.135279637,양천구 신월동 841도
28337,양천구,185526.793240389,546970.371473412,양천구 신월동 979도
28338,양천구,189419.63719276,548350.713240387,양천구 목동 912대
28339,양천구,189409.293394674,548342.709374085,양천구 목동 913-4도
28340,양천구,189442.521357656,548275.566613997,양천구 목동 912대
28341,양천구,185948.829578123,546835.857639373,양천구 신월동 641도
28342,양천구,188265.108163505,547581.536536454,양천구 목동 925-2잡
28343,양천구,188276.935570326,547601.513055963,양천구 목동 925-2잡
28344,양천구,188294.782675421,547601.126901994,양천구 목동 925-2잡
28345,양천구,188311.751214711,547615.343855994,양천구 목동 925-2잡
28346,양천구,188326.488970207,547625.84833096,양천구 목동 925-2잡
28347,양천구,188416.976614593,547616.813154565,양천구 목동 925-2잡
28348,양천구,188431.594834046,547614.180585862,양천구 목동 925-2잡
28349,양천구,189455.600770706,548105.587058367,양천구 목동 913-4도
28350,양천구,189467.771467234,548105.287360768,양천구 목동 912대
28351,양천구,188577.334237508,548139.693882737,양천구 목동 903-5도
28352,양천구,188614.342433234,548143.485876621,양천구 목동 903-1학
28353,양천구,188639.462401238,548141.119409134,양천구 목동 903-5도
28354,양천구,188702.210202708,548164.471269916,양천구 목동 903대
28355,양천구,188789.065896959,548166.109784732,양천구 목동 903-5도
28356,양천구,189473.297625634,548479.349749324,양천구 목동 901대
28357,양천구,189632.402468864,549467.578600641,양천구 목동 10-8천
28358,양천구,184744.66929576,548825.772253799,양천구 신월동 273도
28359,양천구,184728.148876149,548825.058190602,양천구 신월동 13-18대
28360,양천구,184806.628928635,548711.185367179,양천구 신월동 17-6학
28361,양천구,184792.67906974,548703.488247586,양천구 신월동 17-6학
28362,양천구,184856.385458943,548618.801852307,양천구 신월동 26대
28363,양천구,184859.206491054,548580.429234907,양천구 신월동 258도
28364,양천구,184874.493428617,548582.428880036,양천구 신월동 258도
28365,양천구,184957.762379696,548439.161954521,양천구 신월동 74-4대
28366,양천구,184919.242074132,548466.42863322,양천구 신월동 58-39대
28367,양천구,184937.133917398,548467.620274682,양천구 신월동 293도
28368,양천구,184940.028582854,548435.419765057,양천구 신월동 793 도
28369,양천구,185057.291894193,548425.530312944,양천구 신월동 293도
28370,양천구,185093.279660877,548417.345621638,양천구 신월동 72-21도
28371,양천구,185090.008553838,548404.079769359,양천구 신월동 72-16대
28372,양천구,185109.084557772,548404.395072246,양천구 신월동 277도
28373,양천구,185802.487427724,547014.411506799,양천구 신월동 413-16대
28374,양천구,185135.573374313,548379.840253619,양천구 신월동 293도
28375,양천구,185145.322578522,548362.745378689,양천구 신월동 293도
28376,양천구,185162.149156262,548323.98099603,양천구 신월동 293도
28377,양천구,185159.554383756,548298.312207556,양천구 신월동 793 도
28378,양천구,185190.242454753,548268.618918949,양천구 신월동 99-39도
28379,양천구,185199.472459933,548250.498140564,양천구 신월동 796도
28380,양천구,185186.821739565,548244.132699545,양천구 신월동 793 도
28381,양천구,185224.877184207,548201.433499187,양천구 신월동 109-31도
28382,양천구,185243.974667349,548163.659304363,양천구 신월동 109-33도
28383,양천구,185432.780805661,547775.78716702,양천구 신월동 801구
28384,양천구,185440.583651155,547731.433310915,양천구 신월동 821도
28385,양천구,185459.793383211,547732.522998417,양천구 신월동 825도
28386,양천구,185455.698302118,547719.099395517,양천구 신월동 118-46대
28387,양천구,185481.984405791,547687.25105097,양천구 신월동 231-3대
28388,양천구,185788.706196421,547267.272049133,양천구 신월동 424-1대
28389,양천구,185760.039416104,547258.04561381,양천구 신월동 415-3대
28390,양천구,185820.448442756,547287.827226823,양천구 신월동 854도
28391,양천구,187522.200936847,547448.78515157,양천구 신정동 1076도
28392,양천구,184598.938249286,547127.663877014,양천구 신월동 
28393,양천구,184609.360820298,547141.2922258,양천구 신월동 
28394,양천구,189411.283332121,549045.656494394,양천구 목동 131-34대
28395,양천구,189449.004754303,548959.583446526,양천구 목동 139-2도
28396,양천구,185279.761557921,548092.469432807,양천구 신월동 103-7대
28397,양천구,185301.28177919,548050.530564714,양천구 신월동 110-36도
28398,양천구,185304.04266885,548012.596717011,양천구 신월동 106-2대
28399,양천구,185318.041627659,548018.838753521,양천구 신월동 799도
28400,양천구,185361.221016298,547915.38926083,양천구 신월동 804구
28401,양천구,185356.977607932,547903.848251365,양천구 신월동 113-3대
28402,양천구,185370.915271989,547908.953718876,양천구 신월동 113-2대
28403,양천구,187560.77881866,547236.358186803,양천구 신정동 1111도
28404,양천구,185661.883586811,547325.600321488,양천구 신월동 826도
28405,양천구,185644.944419167,547325.866435039,양천구 신월동 851구
28406,양천구,185681.973783433,547283.53421718,양천구 신월동 853도
28407,양천구,186007.314684633,547246.24368644,양천구 신월동 861도
28408,양천구,185300.450899973,546971.603204513,양천구 신월동 837도
28409,양천구,189304.958554889,548757.517917627,양천구 목동 901대
28410,양천구,189318.803254109,548737.600380619,양천구 목동 901대
28411,양천구,185259.603906594,548134.371187644,양천구 신월동 103-10대
28412,양천구,189562.86570545,548915.237870356,양천구 목동 929대
28413,양천구,185879.333176371,546848.542902194,양천구 신월동 639도
28414,양천구,189654.325219578,548783.468922362,양천구 목동 900대
28415,양천구,186026.304094433,546836.639324219,양천구 신월동 884도
28416,양천구,186020.842679877,546830.337308523,양천구 신월동 884도
28417,양천구,186065.417694509,546851.152400403,양천구 신월동 487-17대
28418,양천구,185187.77445117,548254.463415752,양천구 신월동 793 도
28419,양천구,189157.59552426,548819.009222273,양천구 목동 901대
28420,양천구,189168.09327625,548801.888172082,양천구 목동 901-9 도
28421,양천구,189230.91359813,548788.244445363,양천구 목동 901대
28422,양천구,186014.429387545,546845.189522866,양천구 신월동 446-7대
28423,양천구,189244.420693211,548769.686381853,양천구 목동 901-9 도
28424,양천구,186166.606475897,545622.975248172,양천구 신정동 1288-1 공
28425,양천구,186129.283315874,545735.63839443,양천구 신정동 521 공
28426,양천구,185072.132496677,549064.199324084,양천구 신월동 252도
28427,양천구,188541.273114472,549382.994560635,양천구 목동 547-14대
28428,양천구,188561.73512111,549375.692055783,양천구 목동 546-4대
28429,양천구,188168.238027056,549749.407706972,양천구 목동 627-1대
28430,양천구,189094.153113489,546989.789240609,양천구 신정동 119-141도
28431,양천구,189518.014885753,549189.254231936,양천구 목동 929대
28432,양천구,189549.750642333,549020.996407359,양천구 목동 929대
28433,양천구,185461.972402516,547840.094744294,양천구 신월동 803도
28434,양천구,185177.252526343,548965.462617081,양천구 신월동 298도
28435,양천구,185143.38289626,549018.031522347,양천구 신월동 20-17대
28436,양천구,186261.871174786,547014.528706511,양천구 신월동 876도
28437,양천구,186298.059823361,547042.857439205,양천구 신월동 468-2대
28438,양천구,186345.728369365,547038.791240814,양천구 신월동 468-29대
28439,양천구,186174.452789001,547241.170019076,양천구 신월동 484-8대
28440,양천구,185479.119994404,545824.32686661,양천구 신정동 806-1답
28441,양천구,185920.0735987,547434.141644883,양천구 신월동 448-13도
28442,양천구,186569.916473474,547240.63182429,양천구 신월동 880도
28443,양천구,187763.315294583,547380.095333039,양천구 신정동 896-22공
28444,양천구,185878.772420131,546139.458564789,양천구 신월동 549-4대
28445,양천구,188525.610447036,549731.584318407,양천구 목동 600-7대
28446,양천구,188779.909519358,548794.091736589,양천구 목동 산29-17임
28447,양천구,188456.493850111,547253.890894283,양천구 목동 925-5도
28448,양천구,189879.908893757,548645.391799122,양천구 목동 501천
28449,양천구,186544.662888561,547001.346719161,양천구 신정동 475대
28450,양천구,185168.560076042,548970.779259948,양천구 신월동 252도
28451,양천구,185166.356328496,548963.908901456,양천구 신월동 252도
28452,양천구,185174.353436629,548960.203067749,양천구 신월동 252도
28453,양천구,188212.146409816,545604.667070043,양천구 신정동 211-9구
28454,양천구,188263.285322,545659.750850908,양천구 신정동 211-12구
28455,양천구,186148.273385576,545689.477419977,양천구 신정동 1290-3 대
28456,양천구,188520.167079038,548830.808188352,양천구 목동 231-32대
28457,양천구,188525.775016265,548839.784748485,양천구 목동 231-32대
28458,양천구,188442.053368305,548892.438606026,양천구 목동 750-4대
28459,양천구,188437.650797495,548904.192025365,양천구 목동 231-272대
28460,양천구,188429.696617666,548902.286633145,양천구 목동 231-14대
28461,양천구,188434.936238632,548891.794396731,양천구 목동 835도
28462,양천구,185459.037554128,547193.588561016,양천구 신월동 218-41대
28463,양천구,185340.039074845,547439.467875651,양천구 신월동 225-47 대
28464,양천구,185423.066129321,547261.42324278,양천구 신월동 218-5대
28465,양천구,185319.468017214,547484.697727087,양천구 신월동 225-26도
28466,양천구,185475.750773867,547249.830420812,양천구 신월동 801구
28467,양천구,185500.919041054,547210.154389071,양천구 신월동 823도
28468,양천구,188196.408579665,548890.752061138,양천구 목동 821도
28469,양천구,185747.468845415,547246.082559423,양천구 신월동 423-1대
28470,양천구,185752.074804625,547259.257037633,양천구 신월동 415-3대
28471,양천구,185502.903199623,546678.278293131,양천구 신월동 905도
28472,양천구,185759.429946098,547113.809762692,양천구 신월동 840도
28473,양천구,185762.710994707,547125.297850894,양천구 신월동 835도
28474,양천구,185748.20265296,547117.935189336,양천구 신월동 840도
28475,양천구,186294.635634163,545345.525615811,양천구 신정동 482-1 도
28476,양천구,187580.904132507,547059.259425383,양천구 신정동 1110도
28477,양천구,188144.254334715,548875.97314915,양천구 목동 824도
28478,양천구,187890.271168954,546788.582662092,양천구 신정동 313-4도
28479,양천구,189425.168895848,548564.914461534,양천구 목동 901대
28480,양천구,188695.13061702,546154.186841186,양천구 신정동 329-5철
28481,양천구,188297.823414628,549827.984554006,양천구 목동 627-1대
28482,양천구,189816.806206412,548803.103145038,양천구 목동 900-8도
28483,양천구,188630.35034104,547648.632297643,양천구 목동 924-1도
28484,양천구,185251.555714195,548800.036499812,양천구 신월동 278도
28485,양천구,185277.199078541,548748.95613539,양천구 신월동 278도
28486,양천구,188094.681047628,545359.007871035,양천구 신정동 337-16도
28487,양천구,188130.212901105,545290.10286619,양천구 신정동 337-16도
28488,양천구,187473.382620351,546001.932185042,양천구 신정동 326-4도
28489,양천구,185813.577365741,547009.46767236,양천구 신월동 852도
28490,양천구,185801.372822208,547004.883829804,양천구 신월동 850도
28491,양천구,186922.699381487,545787.268838892,양천구 신정동 1266-5도
28492,양천구,187655.543942613,545782.607367147,양천구 신정동 326대
28493,양천구,187608.659332827,545854.047320565,양천구 신정동 326대
28494,양천구,187573.19253817,545886.233227433,양천구 신정동 326-4도
28495,양천구,187562.804786279,545889.161977953,양천구 신정동 326-4도
28496,양천구,187565.185285056,545904.516598162,양천구 신정동 326대
28497,양천구,187524.193854608,545934.350707211,양천구 신정동 326-4도
28498,양천구,187503.306724601,545976.242705412,양천구 신정동 326대
28499,양천구,188924.351493735,546024.767617188,양천구 신정동 331-2도
28500,양천구,188906.484151877,546051.893768687,양천구 신정동 331대
28501,양천구,188924.7445462,546039.789227438,양천구 신정동 331대
28502,양천구,186463.075599878,546956.867578635,양천구 신월동 896도
28503,양천구,188627.393676567,546127.90760844,양천구 신정동 329-5철
28504,양천구,188680.027338217,546233.273330781,양천구 신정동 329-6도
28505,양천구,188677.88784943,546261.892923615,양천구 신정동 1300 대
28506,양천구,188446.301368502,549177.901967199,양천구 목동 231-16대
28507,양천구,188441.514656281,549186.909447283,양천구 목동 315-21도
28508,양천구,188452.762814634,549211.929188687,양천구 목동 231-1도
28509,양천구,188475.786152933,549257.033020102,양천구 목동 42-107대
28510,양천구,188496.872421717,549281.914716189,양천구 목동 42-86도
28511,양천구,188454.342768569,549239.531937484,양천구 목동 
28512,양천구,188452.438847272,549246.850457592,양천구 목동 946-8 임
28513,양천구,188394.357615459,548931.368291019,양천구 목동 30-16대
28514,양천구,188402.673318108,549004.621579179,양천구 목동 315-21도
28515,양천구,188405.633431372,549027.211751794,양천구 목동 315-21도
28516,양천구,188411.16381205,549065.098057489,양천구 목동 315-21도
28517,양천구,188416.912692709,549103.330337533,양천구 목동 315-21도
28518,양천구,188429.880486856,549103.431415337,양천구 목동 233-5대
28519,양천구,188431.069396119,549134.587356918,양천구 목동 315-21도
28520,양천구,188425.233089927,549140.559073943,양천구 목동 315-20대
28521,양천구,188439.443833277,549138.593074424,양천구 목동 231-56대
28522,양천구,188433.056248293,549180.68600706,양천구 목동 315-21도
28523,양천구,185873.287621665,546910.638529092,양천구 신월동 856도
28524,양천구,185855.621823821,546916.038587807,양천구 신월동 851구
28525,양천구,185859.047426873,546906.907606981,양천구 신월동 849도
28526,양천구,186358.89150834,546529.221646265,양천구 신월동 606-2대
28527,양천구,186783.839459384,547312.822576789,양천구 신정동 935-7도
28528,양천구,188988.833188244,548102.322916298,양천구 목동 904-4도
28529,양천구,188833.991009413,547929.979126378,양천구 목동 919-7대
28530,양천구,189011.920301063,548291.352361913,양천구 목동 902대
28531,양천구,187854.295050584,546979.657861665,양천구 신정동 1117도
28532,양천구,189005.367693649,548193.198978905,양천구 목동 902대
28533,양천구,185843.650875113,546901.945013114,양천구 신월동 856도
28534,양천구,185718.866383463,546875.105744188,양천구 신월동 1026 대
28535,양천구,186620.239182337,547575.474073533,양천구 신월동 944-14 도
28536,양천구,186767.747726059,547315.906420104,양천구 신정동 1054도
28537,양천구,187612.65803683,546945.784309712,양천구 신정동 1115도
28538,양천구,187598.685263697,546930.515901553,양천구 신정동 1000-1대
28539,양천구,189360.682289527,548575.80432182,양천구 목동 907-22도
28540,양천구,187592.784463036,547008.961889513,양천구 신정동 1110도
28541,양천구,186800.489161339,546999.900368858,양천구 신월동 940-74 도
28542,양천구,187927.544461146,547609.932020599,양천구 신정동 1069도
28543,양천구,188035.470526122,547851.547950896,양천구 목동 790-22대
28544,양천구,186758.766050299,547302.516998773,양천구 신정동 935-4대
28545,양천구,188003.638652342,545454.253529363,양천구 신정동 204-7구
28546,양천구,188014.053434854,545471.909682516,양천구 신정동 203-18구
28547,양천구,188042.392576667,545460.937977827,양천구 신정동 337-16도
28548,양천구,188043.410851097,545475.593835271,양천구 신정동 842-1도
28549,양천구,188221.491370604,545526.167101076,양천구 신정동 207-7도
28550,양천구,188240.168600748,545531.322197166,양천구 신정동 207-7도
28551,양천구,187798.141495847,547624.034699893,양천구 신정동 783-18대
28552,양천구,187682.755548738,547741.821731796,양천구 신정동 1069도
28553,양천구,187967.797434515,547691.910581966,양천구 신정동 805-8대
28554,양천구,186948.98490203,547615.904373959,양천구 신정동 1056도
28555,양천구,189767.255475616,549179.590623632,양천구 목동 10-4천
28556,양천구,187494.359432361,547719.849705827,양천구 신정동 793-9대
28557,양천구,188814.125137661,547697.636878054,양천구 목동 920-1도
28558,양천구,187976.874512013,548013.317892749,양천구 목동 878도
28559,양천구,186902.177779643,546929.219898884,양천구 신월동 1090도
28560,양천구,186465.235697987,546463.696626395,양천구 신월동 610-3 학
28561,양천구,187537.861425471,545927.292087196,양천구 신정동 326-4도
28562,양천구,187668.751995972,545736.008342777,양천구 신정동 325-6도
28563,양천구,187624.57788254,545822.413991109,양천구 신정동 326-4도
28564,양천구,187695.576808049,545729.154261856,양천구 신정동 326-3도
28565,양천구,187689.140078744,545706.266647203,양천구 신정동 325-11도
28566,양천구,187834.571648612,545699.728177281,양천구 신정동 276철
28567,양천구,187741.765097196,545580.252972824,양천구 신정동 326대
28568,양천구,187761.314160081,545535.918600693,양천구 신정동 326대
28569,양천구,187833.249041671,545384.408067239,양천구 신정동 325-11도
28570,양천구,187856.342358853,545378.282593787,양천구 신정동 204-13 도
28571,양천구,187786.663483416,545575.367831577,양천구 신정동 276철
28572,양천구,187479.482733579,545628.856181558,양천구 신정동 326대
28573,양천구,187656.727229511,545713.472897034,양천구 신정동 325-6도
28574,양천구,189021.993002887,548275.07866597,양천구 목동 902대
28575,양천구,189122.001261244,547846.711569895,양천구 목동 913대
28576,양천구,188842.510314107,547419.096479848,양천구 목동 920-2도
28577,양천구,187890.112592225,545582.365963314,양천구 신정동 276철
28578,양천구,187955.595826904,545481.548777971,양천구 신정동 276철
28579,양천구,188078.72370129,545571.538529824,양천구 신정동 276철
28580,양천구,187962.748050283,545844.172013794,양천구 신정동 
28581,양천구,187974.505062844,545831.699928017,양천구 신정동 276-1도
28582,양천구,188085.75187302,545897.224017618,양천구 신정동 327대
28583,양천구,188248.949903684,545659.617604552,양천구 신정동 211-12 도
28584,양천구,188235.468913459,545673.35528342,양천구 신정동 276-4도
28585,양천구,188018.380618905,545491.917901162,양천구 신정동 204-6구
28586,양천구,188070.449761013,545407.021584008,양천구 신정동 276철
28587,양천구,188233.512309075,545522.811651258,양천구 신정동 337대
28588,양천구,187385.618111521,546085.175068235,양천구 신정동 311대
28589,양천구,187423.201382016,546101.721165102,양천구 신정동 311대
28590,양천구,187410.506053706,546076.66029058,양천구 신정동 311대
28591,양천구,186186.964265801,545584.810118232,양천구 신정동 733학
28592,양천구,186892.79412443,545856.441968585,양천구 신정동 521 공
28593,양천구,186880.642534957,545882.898655857,양천구 신정동 521 공
28594,양천구,187712.706334466,545291.480953712,양천구 신정동 276철
28595,양천구,187060.120694808,545924.191913759,양천구 신정동 1266-5도
28596,양천구,187106.982344874,545813.800739008,양천구 신정동 1266-5도
28597,양천구,187820.142188316,545360.137902583,양천구 신정동 325-12도
28598,양천구,185941.748068776,545442.887916715,양천구 신정동 1287-7 대
28599,양천구,186096.471560072,545507.259339953,양천구 신정동 733학
28600,양천구,184847.100893118,548426.757810476,양천구 신월동 78-6대
28601,양천구,185647.490721874,545807.973306339,양천구 신정동 산145-1임
28602,양천구,185594.921445419,545893.807374503,양천구 신정동 1004-3 임
28603,양천구,185490.271883059,545847.492790489,양천구 신정동 1004-1 임
28604,양천구,185528.924157869,546722.550740945,양천구 신월동 437-1대
28605,양천구,185510.599152505,546719.079922262,양천구 신월동 838도
28606,양천구,185977.985165683,545868.634017282,양천구 신정동 563-17대
28607,양천구,186111.652586691,545467.512125423,양천구 신정동 743-6대
28608,양천구,187938.045054621,549142.566352087,양천구 목동 644-19대
28609,양천구,184868.559279024,547185.144545161,양천구 신월동 149-20 공
28610,양천구,189183.103758021,548538.935477174,양천구 목동 902-5도
28611,양천구,189098.053159063,548471.871825615,양천구 목동 902대
28612,양천구,187534.322394697,545654.988824415,양천구 신정동 325-6도
28613,양천구,187960.628239635,547802.882523543,양천구 신정동 794-1대
28614,양천구,188025.851600582,547435.137250361,양천구 목동 940 대
28615,양천구,188511.248894731,549305.791503785,양천구 목동 587도
28616,양천구,188719.046152417,549724.359617196,양천구 목동 563도
28617,양천구,185148.576309124,547935.904955624,양천구 신월동 109-1대
28618,양천구,185115.377821206,547922.976639997,양천구 신월동 134-9대
28619,양천구,185203.257337712,547728.707704888,양천구 신월동 133-17대
28620,양천구,189052.162283615,548865.008879933,양천구 목동 199-51공
28621,양천구,189547.864754622,548968.669246714,양천구 목동 929대
28622,양천구,189544.923021094,549007.048424889,양천구 목동 929대
28623,양천구,189542.165109867,549027.474388901,양천구 목동 929대
28624,양천구,189555.005533522,549032.441662026,양천구 목동 929대
28625,양천구,189534.305476129,549080.08172223,양천구 목동 929대
28626,양천구,189547.201163144,549084.476694546,양천구 목동 929대
28627,양천구,189528.819063552,549116.736852632,양천구 목동 929대
28628,양천구,189526.169574103,549135.043409984,양천구 목동 929대
28629,양천구,189521.12565918,549170.257908738,양천구 목동 929대
28630,양천구,189529.282196382,549204.270156481,양천구 목동 929대
28631,양천구,189521.658293638,549209.606160626,양천구 목동 929대
28632,양천구,189239.162675788,548778.20993793,양천구 목동 901대
28633,양천구,190096.423587857,548492.481651222,양천구 목동 51-1천
28634,양천구,187947.373479593,548465.893017453,양천구 목동 825도
28635,양천구,188966.136835318,548953.836669653,양천구 목동 199-51공
28636,양천구,188966.300932934,548931.131086071,양천구 목동 199-51공
28637,양천구,188946.179125001,548924.90197781,양천구 목동 199-51공
28638,양천구,188965.053070754,548168.168607542,양천구 목동 903대
28639,양천구,189009.453348632,548218.483565473,양천구 목동 902대
28640,양천구,189114.67006122,548262.981767952,양천구 목동 902대
28641,양천구,184775.558317217,548559.302117242,양천구 신월동 54-7대
28642,양천구,189166.893635716,548250.604062961,양천구 목동 902-5도
28643,양천구,188801.791910474,548174.569005319,양천구 목동 903대
28644,양천구,184884.975640671,549504.82240722,양천구 신월동 252도
28645,양천구,184883.301354285,549408.079226584,양천구 신월동 252도
28646,양천구,184868.518971266,549279.870891517,양천구 신월동 252도
28647,양천구,184862.515668942,549273.687480917,양천구 신월동 8-2대
28648,양천구,184892.68544512,548531.345639577,양천구 신월동 275도
28649,양천구,188165.935114204,546301.100778022,양천구 신정동 313-3잡
28650,양천구,188711.955356447,547622.138533505,양천구 목동 919-1도
28651,양천구,188056.723342011,546400.752575592,양천구 신정동 313대
28652,양천구,188701.601564305,547639.118349831,양천구 목동 919-1도
28653,양천구,188754.704802738,547708.430607266,양천구 목동 920-1도
28654,양천구,188763.374878315,547919.661912467,양천구 목동 903대
28655,양천구,189094.350735788,549714.189213977,양천구 목동 258-4대
28656,양천구,187928.325180796,545970.177582457,양천구 신정동 327-3도
28657,양천구,188229.579924493,545960.078071525,양천구 신정동 328대
28658,양천구,188293.520791766,546003.057592674,양천구 신정동 328-4도
28659,양천구,188318.599938964,545998.537821002,양천구 신정동 328-4도
28660,양천구,188248.509705165,546110.391215315,양천구 신정동 320공
28661,양천구,187844.707157279,546162.654936995,양천구 신정동 312대
28662,양천구,188126.714138827,547012.133898547,양천구 목동 927대
28663,양천구,188076.490114541,547009.191634489,양천구 신정동 927대
28664,양천구,187969.537377899,546993.729741734,양천구 신정동 1095도
28665,양천구,189677.202931936,549398.025115995,양천구 목동 10-8천
28666,양천구,185138.577343348,547081.203630842,양천구 신월동 910-2도
28667,양천구,185158.931135526,547095.094556201,양천구 신월동 913-1대
28668,양천구,185563.479292336,548138.297846133,양천구 신월동 798도
28669,양천구,185633.509329724,548011.025106359,양천구 신월동 798도
28670,양천구,187938.437521357,547438.426127962,양천구 신정동 1066도
28671,양천구,187929.04316906,547431.521863401,양천구 신정동 808-13도
28672,양천구,188026.00251321,547413.021557912,양천구 목동 940 대
28673,양천구,188505.302011326,548403.17480719,양천구 목동 756-7대
28674,양천구,188007.20305211,547584.35504588,양천구 목동 809-1구
28675,양천구,187977.527057939,547589.471869296,양천구 신정동 1072도
28676,양천구,188627.891681709,548557.231754294,양천구 목동 950 대
28677,양천구,185702.554816914,547861.005331807,양천구 신월동 662-17도
28678,양천구,187928.470771517,547585.975833809,양천구 신정동 1067도
28679,양천구,187917.959575692,547601.243169957,양천구 신정동 1069도
28680,양천구,188311.104011634,547337.944270933,양천구 목동 925대
28681,양천구,188278.945122994,547237.00301743,양천구 목동 927-7도
28682,양천구,186563.06622059,547016.328962466,양천구 신월동 895도
28683,양천구,185816.763591246,547646.366184954,양천구 신월동 424-154 대
28684,양천구,188257.132618287,547090.959567537,양천구 목동 314-6도
28685,양천구,189336.808037827,549716.527168709,양천구 목동 10-8천
28686,양천구,189571.105405175,549355.59964636,양천구 목동 
28687,양천구,185814.969567418,547634.396994101,양천구 신월동 424-88 대
28688,양천구,185798.960934243,547645.166502288,양천구 신월동 355-48 도
28689,양천구,188865.30457587,546073.494913665,양천구 신정동 331-2도
28690,양천구,188913.152097864,546039.905446824,양천구 신정동 332대
28691,양천구,185519.359670404,548248.960743267,양천구 신월동 798도
28692,양천구,185510.269016554,548267.829590632,양천구 신월동 798도
28693,양천구,185341.003650118,548614.287768299,양천구 신월동 1070-26대
28694,양천구,185353.179013993,546043.27909146,양천구 신정동 987-1대
28695,양천구,189599.419669142,548723.423531265,양천구 목동 900대
28696,양천구,188952.169136636,547959.305503248,양천구 목동 903-6도
28697,양천구,185399.075720467,546309.571344894,양천구 신월동 987-4도
28698,양천구,185632.790035477,547372.026072995,양천구 신월동 851-1구
28699,양천구,186675.963910093,547499.808135106,양천구 신정동 892-13대
28700,양천구,189734.104451812,548200.271251429,양천구 목동 912-3도
28701,양천구,190070.935359234,548219.859553538,양천구 목동 409-379천
28702,양천구,190078.531345975,548500.198589017,양천구 목동 43-3천
28703,양천구,190037.086958498,548545.102888095,양천구 목동 472구
28704,양천구,185069.274706971,549071.695090747,양천구 신월동 252도
28705,양천구,184896.42707776,549198.381999124,양천구 신월동 252도
28706,양천구,184899.213444012,549187.862437014,양천구 신월동 252도
28707,양천구,184989.820808204,549125.289313999,양천구 신월동 1091 대
28708,양천구,185003.733227092,549126.052649147,양천구 신월동 1091 대
28709,양천구,185864.74862552,546897.975711761,양천구 신월동 429-1대
28710,양천구,189233.691645166,546976.330149849,양천구 목동 432도
28711,양천구,189213.653674978,546821.505156382,양천구 신정동 409-379천
28712,양천구,189218.735057911,546803.101944795,양천구 신정동 411-27 천
28713,양천구,188667.748961924,546268.694436589,양천구 신정동 1300 대
28714,양천구,188475.063745227,546087.967845469,양천구 신정동 328-4도
28715,양천구,188456.708584646,546058.435296998,양천구 신정동 328-5도
28716,양천구,188651.447310158,546145.105931833,양천구 신정동 281-24 도
28717,양천구,188737.780799056,546167.445680219,양천구 신정동 126-5 도
28718,양천구,188713.195703131,546194.604387859,양천구 신정동 333대
28719,양천구,188748.415643897,547836.747237844,양천구 목동 904대
